source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,Myasthenia gravis,https://www.nhs.uk/conditions/myasthenia-gravis/,Myasthenia gravis,Myasthenia gravis_overview.html,Myasthenia gravis_treatment.html,https://www.nhs.uk/conditions/myasthenia-gravis/treatment/,,
NHS,Mycobacterium chimaera infection,https://www.nhs.uk/conditions/mycobacterium-chimaera/,Mycobacterium chimaera infection,Mycobacterium chimaera infection_overview.html,,,,
NHS,Myelodysplastic syndrome (myelodysplasia),https://www.nhs.uk/conditions/myelodysplasia/,Myelodysplastic syndrome (myelodysplasia),Myelodysplastic syndrome (myelodysplasia)_overview.html,,,,
NHS,"Myeloma, see Multiple myeloma",https://www.nhs.uk/conditions/multiple-myeloma/,Multiple myeloma,"Myeloma, see Multiple myeloma_overview.html","Myeloma, see Multiple myeloma_treatment.html",https://www.nhs.uk/conditions/multiple-myeloma/treatment/,,
NHS,"Myopia, see Short-sightedness (myopia)",https://www.nhs.uk/conditions/short-sightedness/,Short-sightedness (myopia),"Myopia, see Short-sightedness (myopia)_overview.html","Myopia, see Short-sightedness (myopia)_treatment.html",https://www.nhs.uk/conditions/short-sightedness/treatment/,,
NHS,Myositis (polymyositis and dermatomyositis),https://www.nhs.uk/conditions/myositis/,Myositis (polymyositis and dermatomyositis),Myositis (polymyositis and dermatomyositis)_overview.html,,,,
NHS,Ménière's disease,https://www.nhs.uk/conditions/menieres-disease/,Ménière's disease,Ménière's disease_overview.html,,,,
NHS,"Nail fungal infection, see Fungal nail infection",https://www.nhs.uk/conditions/fungal-nail-infection/,Fungal nail infection,"Nail fungal infection, see Fungal nail infection_overview.html",,,,
NHS,Nail patella syndrome,https://www.nhs.uk/conditions/nail-patella-syndrome/,Nail patella syndrome,Nail patella syndrome_overview.html,,,,
NHS,Nail problems,https://www.nhs.uk/conditions/nail-problems/,Nail problems,Nail problems_overview.html,,,,
NHS,Narcolepsy,https://www.nhs.uk/conditions/narcolepsy/,Narcolepsy,Narcolepsy_overview.html,Narcolepsy_treatment.html,https://www.nhs.uk/conditions/narcolepsy/treatment/,,
NHS,Nasal and sinus cancer,https://www.nhs.uk/conditions/nasal-and-sinus-cancer/,Nasal and sinus cancer,Nasal and sinus cancer_overview.html,,,,
NHS,Nasal polyps,https://www.nhs.uk/conditions/nasal-polyps/,Nasal polyps,Nasal polyps_overview.html,,,,
NHS,Nasopharyngeal cancer,https://www.nhs.uk/conditions/nasopharyngeal-cancer/,Nasopharyngeal cancer,Nasopharyngeal cancer_overview.html,,,,
NHS,"Nausea, see Feeling sick (nausea)",https://www.nhs.uk/conditions/feeling-sick-nausea/,Feeling sick (nausea),"Nausea, see Feeling sick (nausea)_overview.html",,,,
NHS,Neck pain,https://www.nhs.uk/conditions/neck-pain-and-stiff-neck/,Neck pain,Neck pain_overview.html,,,,
NHS,Necrotising fasciitis,https://www.nhs.uk/conditions/necrotising-fasciitis/,Necrotising fasciitis,Necrotising fasciitis_overview.html,,,,
NHS,Neonatal herpes (herpes in a baby),https://www.nhs.uk/conditions/neonatal-herpes/,Neonatal herpes (herpes in a baby),Neonatal herpes (herpes in a baby)_overview.html,,,,
NHS,Nephrotic syndrome in children,https://www.nhs.uk/conditions/nephrotic-syndrome/,Nephrotic syndrome in children,Nephrotic syndrome in children_overview.html,,,,
NHS,Neuroblastoma,https://www.nhs.uk/conditions/neuroblastoma/,Neuroblastoma,Neuroblastoma_overview.html,,,,
NHS,Neuroendocrine tumours,https://www.nhs.uk/conditions/neuroendocrine-tumours/,Neuroendocrine tumours,Neuroendocrine tumours_overview.html,,,,
NHS,Neuroendocrine tumours and carcinoid syndrome,https://www.nhs.uk/conditions/carcinoid-syndrome/,Neuroendocrine tumours and carcinoid syndrome,Neuroendocrine tumours and carcinoid syndrome_overview.html,,,,
NHS,Neurofibromatosis type 1,https://www.nhs.uk/conditions/neurofibromatosis-type-1/,Neurofibromatosis type 1,Neurofibromatosis type 1_overview.html,Neurofibromatosis type 1_treatment.html,https://www.nhs.uk/conditions/neurofibromatosis-type-1/treatment/,,
NHS,Neurofibromatosis type 2,https://www.nhs.uk/conditions/neurofibromatosis-type-2/,Neurofibromatosis type 2,Neurofibromatosis type 2_overview.html,Neurofibromatosis type 2_treatment.html,https://www.nhs.uk/conditions/neurofibromatosis-type-2/treatment/,,
NHS,Neuromyelitis optica,https://www.nhs.uk/conditions/neuromyelitis-optica/,Neuromyelitis optica,Neuromyelitis optica_overview.html,,,,
NHS,Newborn jaundice,https://www.nhs.uk/conditions/jaundice-newborn/,Newborn jaundice,Newborn jaundice_overview.html,Newborn jaundice_treatment.html,https://www.nhs.uk/conditions/jaundice-newborn/treatment/,,
NHS,Newborn respiratory distress syndrome,https://www.nhs.uk/conditions/neonatal-respiratory-distress-syndrome/,Newborn respiratory distress syndrome,Newborn respiratory distress syndrome_overview.html,,,,
NHS,NHS screening,https://www.nhs.uk/conditions/nhs-screening/,NHS screening,NHS screening_overview.html,,,,
NHS,Night sweats,https://www.nhs.uk/conditions/night-sweats/,Night sweats,Night sweats_overview.html,,,,
NHS,Night terrors and nightmares,https://www.nhs.uk/conditions/night-terrors/,Night terrors and nightmares,Night terrors and nightmares_overview.html,,,,
NHS,Nipple discharge,https://www.nhs.uk/conditions/nipple-discharge/,Nipple discharge,Nipple discharge_overview.html,,,,
NHS,Noise sensitivity (hyperacusis),https://www.nhs.uk/conditions/hyperacusis/,Noise sensitivity (hyperacusis),Noise sensitivity (hyperacusis)_overview.html,,,,
NHS,Non-alcoholic fatty liver disease (NAFLD),https://www.nhs.uk/conditions/non-alcoholic-fatty-liver-disease/,Non-alcoholic fatty liver disease (NAFLD),Non-alcoholic fatty liver disease (NAFLD)_overview.html,,,,
NHS,Non-allergic rhinitis,https://www.nhs.uk/conditions/non-allergic-rhinitis/,Non-allergic rhinitis,Non-allergic rhinitis_overview.html,Non-allergic rhinitis_treatment.html,https://www.nhs.uk/conditions/non-allergic-rhinitis/treatment/,,
NHS,Non-gonococcal urethritis,https://www.nhs.uk/conditions/non-gonococcal-urethritis/,Non-gonococcal urethritis,Non-gonococcal urethritis_overview.html,Non-gonococcal urethritis_treatment.html,https://www.nhs.uk/conditions/non-gonococcal-urethritis/treatment/,,
NHS,Non-Hodgkin lymphoma,https://www.nhs.uk/conditions/non-hodgkin-lymphoma/,Non-Hodgkin lymphoma,Non-Hodgkin lymphoma_overview.html,Non-Hodgkin lymphoma_treatment.html,https://www.nhs.uk/conditions/non-hodgkin-lymphoma/treatment/,,
NHS,Noonan syndrome,https://www.nhs.uk/conditions/noonan-syndrome/,Noonan syndrome,Noonan syndrome_overview.html,Noonan syndrome_treatment.html,https://www.nhs.uk/conditions/noonan-syndrome/treatment/,,
NHS,Norovirus (vomiting bug),https://www.nhs.uk/conditions/norovirus/,Norovirus (vomiting bug),Norovirus (vomiting bug)_overview.html,,,,
NHS,"Nose cancer, see Nasal and sinus cancer",https://www.nhs.uk/conditions/nasal-and-sinus-cancer/,Nasal and sinus cancer,"Nose cancer, see Nasal and sinus cancer_overview.html",,,,
NHS,Nosebleed,https://www.nhs.uk/conditions/nosebleed/,Nosebleed,Nosebleed_overview.html,,,,
NHS,NSAIDs,https://www.nhs.uk/conditions/nsaids/,NSAIDs,NSAIDs_overview.html,,,,
NHS,Obesity,https://www.nhs.uk/conditions/obesity/,Obesity,Obesity_overview.html,Obesity_treatment.html,https://www.nhs.uk/conditions/obesity/treatment/,,
NHS,Obsessive compulsive disorder (OCD),https://www.nhs.uk/conditions/obsessive-compulsive-disorder-ocd/,Overview - Obsessive compulsive disorder (OCD),Obsessive compulsive disorder (OCD)_overview.html,,,,
NHS,Occupational therapy,https://www.nhs.uk/conditions/occupational-therapy/,Occupational therapy,Occupational therapy_overview.html,,,,
NHS,Oesophageal atresia and tracheo-oesophageal fistula,https://www.nhs.uk/conditions/oesophageal-atresia/,Oesophageal atresia and tracheo-oesophageal fistula,Oesophageal atresia and tracheo-oesophageal fistula_overview.html,,,,
NHS,Oesophageal cancer,https://www.nhs.uk/conditions/oesophageal-cancer/,Oesophageal cancer,Oesophageal cancer_overview.html,Oesophageal cancer_treatment.html,https://www.nhs.uk/conditions/oesophageal-cancer/treatment/,,
NHS,Oral thrush (mouth thrush),https://www.nhs.uk/conditions/oral-thrush-mouth-thrush/,Oral thrush (mouth thrush),Oral thrush (mouth thrush)_overview.html,,,,
NHS,Orf,https://www.nhs.uk/conditions/orf/,Orf,Orf_overview.html,,,,
NHS,Orthodontics,https://www.nhs.uk/conditions/orthodontics/,Orthodontics,Orthodontics_overview.html,,,,
NHS,Osteoarthritis,https://www.nhs.uk/conditions/osteoarthritis/,Osteoarthritis,Osteoarthritis_overview.html,,,,
NHS,"Osteomalacia, see Rickets and osteomalacia",https://www.nhs.uk/conditions/rickets-and-osteomalacia/,Rickets and osteomalacia,"Osteomalacia, see Rickets and osteomalacia_overview.html","Osteomalacia, see Rickets and osteomalacia_treatment.html",https://www.nhs.uk/conditions/rickets-and-osteomalacia/treatment/,,
NHS,Osteomyelitis,https://www.nhs.uk/conditions/osteomyelitis/,Osteomyelitis,Osteomyelitis_overview.html,,,,
NHS,Osteopathy,https://www.nhs.uk/conditions/osteopathy/,Osteopathy,Osteopathy_overview.html,,,,
NHS,Osteophyte (bone spur),https://www.nhs.uk/conditions/osteophyte/,Osteophyte (bone spur),Osteophyte (bone spur)_overview.html,,,,
NHS,Osteoporosis,https://www.nhs.uk/conditions/osteoporosis/,Osteoporosis,Osteoporosis_overview.html,Osteoporosis_treatment.html,https://www.nhs.uk/conditions/osteoporosis/treatment/,,
NHS,Otosclerosis,https://www.nhs.uk/conditions/otosclerosis/,Otosclerosis,Otosclerosis_overview.html,,,,
NHS,Ovarian cancer,https://www.nhs.uk/conditions/ovarian-cancer/,Ovarian cancer,Ovarian cancer_overview.html,Ovarian cancer_treatment.html,https://www.nhs.uk/conditions/ovarian-cancer/treatment/,,
NHS,Ovarian cyst,https://www.nhs.uk/conditions/ovarian-cyst/,Ovarian cyst,Ovarian cyst_overview.html,Ovarian cyst_treatment.html,https://www.nhs.uk/conditions/ovarian-cyst/treatment/,,
NHS,Overactive thyroid (hyperthyroidism),https://www.nhs.uk/conditions/overactive-thyroid-hyperthyroidism/,Overactive thyroid (hyperthyroidism),Overactive thyroid (hyperthyroidism)_overview.html,Overactive thyroid (hyperthyroidism)_treatment.html,https://www.nhs.uk/conditions/overactive-thyroid-hyperthyroidism/treatment/,,
NHS,Ovulation pain,https://www.nhs.uk/conditions/ovulation-pain/,Ovulation pain,Ovulation pain_overview.html,,,,
NHS,"Oxygen therapy, see Home oxygen therapy",https://www.nhs.uk/conditions/home-oxygen-treatment/,Home oxygen therapy,"Oxygen therapy, see Home oxygen therapy_overview.html",,,,
NHS,Pacemaker implantation,https://www.nhs.uk/conditions/pacemaker-implantation/,Pacemaker implantation,Pacemaker implantation_overview.html,,,,
NHS,Paget's disease of bone,https://www.nhs.uk/conditions/pagets-disease-bone/,Paget's disease of bone,Paget's disease of bone_overview.html,Paget's disease of bone_treatment.html,https://www.nhs.uk/conditions/pagets-disease-bone/treatment/,,
NHS,Paget's disease of the nipple,https://www.nhs.uk/conditions/pagets-disease-nipple/,Paget's disease of the nipple,Paget's disease of the nipple_overview.html,Paget's disease of the nipple_treatment.html,https://www.nhs.uk/conditions/pagets-disease-nipple/treatment/,,
NHS,"Palpitations, see Heart palpitations and ectopic beats",https://www.nhs.uk/conditions/heart-palpitations/,Heart palpitations and ectopic beats,"Palpitations, see Heart palpitations and ectopic beats_overview.html",,,,
NHS,Pancreas transplant,https://www.nhs.uk/conditions/pancreas-transplant/,Pancreas transplant,Pancreas transplant_overview.html,,Pancreas transplant_recovery.html,https://www.nhs.uk/conditions/pancreas-transplant/recovery/,
NHS,Pancreatic cancer,https://www.nhs.uk/conditions/pancreatic-cancer/,Pancreatic cancer,Pancreatic cancer_overview.html,Pancreatic cancer_treatment.html,https://www.nhs.uk/conditions/pancreatic-cancer/treatment/,,
NHS,"Pancreatitis (acute), see Acute pancreatitis",https://www.nhs.uk/conditions/acute-pancreatitis/,Acute pancreatitis,"Pancreatitis (acute), see Acute pancreatitis_overview.html","Pancreatitis (acute), see Acute pancreatitis_treatment.html",https://www.nhs.uk/conditions/acute-pancreatitis/treatment/,,
NHS,"Pancreatitis (chronic), see Chronic pancreatitis",https://www.nhs.uk/conditions/chronic-pancreatitis/,Chronic pancreatitis,"Pancreatitis (chronic), see Chronic pancreatitis_overview.html","Pancreatitis (chronic), see Chronic pancreatitis_treatment.html",https://www.nhs.uk/conditions/chronic-pancreatitis/treatment/,,
NHS,Panic disorder,https://www.nhs.uk/conditions/panic-disorder/,Panic disorder,Panic disorder_overview.html,,,,
NHS,Paralysis,https://www.nhs.uk/conditions/paralysis/,Paralysis,Paralysis_overview.html,,,,
NHS,Parkinson's disease,https://www.nhs.uk/conditions/parkinsons-disease/,Parkinson's disease,Parkinson's disease_overview.html,Parkinson's disease_treatment.html,https://www.nhs.uk/conditions/parkinsons-disease/treatment/,,
NHS,Patau's syndrome,https://www.nhs.uk/conditions/pataus-syndrome/,Patau's syndrome,Patau's syndrome_overview.html,,,,
NHS,Peak flow test,https://www.nhs.uk/conditions/peak-flow-test/,Peak flow test,Peak flow test_overview.html,,,,
NHS,Pelvic inflammatory disease,https://www.nhs.uk/conditions/pelvic-inflammatory-disease-pid/,Pelvic inflammatory disease,Pelvic inflammatory disease_overview.html,Pelvic inflammatory disease_treatment.html,https://www.nhs.uk/conditions/pelvic-inflammatory-disease-pid/treatment/,,
NHS,Pelvic organ prolapse,https://www.nhs.uk/conditions/pelvic-organ-prolapse/,Pelvic organ prolapse,Pelvic organ prolapse_overview.html,Pelvic organ prolapse_treatment.html,https://www.nhs.uk/conditions/pelvic-organ-prolapse/treatment/,,
NHS,Pelvic pain,https://www.nhs.uk/conditions/pelvic-pain/,Pelvic pain,Pelvic pain_overview.html,,,,
NHS,Pemphigus vulgaris,https://www.nhs.uk/conditions/pemphigus-vulgaris/,Pemphigus vulgaris,Pemphigus vulgaris_overview.html,Pemphigus vulgaris_treatment.html,https://www.nhs.uk/conditions/pemphigus-vulgaris/treatment/,,
NHS,Penile cancer,https://www.nhs.uk/conditions/penile-cancer/,Penile cancer,Penile cancer_overview.html,Penile cancer_treatment.html,https://www.nhs.uk/conditions/penile-cancer/treatment/,,
NHS,Perforated eardrum,https://www.nhs.uk/conditions/perforated-eardrum/,Perforated eardrum,Perforated eardrum_overview.html,,,,
NHS,Pericarditis,https://www.nhs.uk/conditions/pericarditis/,Pericarditis,Pericarditis_overview.html,,,,
NHS,Period pain,https://www.nhs.uk/conditions/period-pain/,Period pain,Period pain_overview.html,,,,
NHS,Periods,https://www.nhs.uk/conditions/periods/,Periods,Periods_overview.html,,,,
NHS,"Periods (heavy), see Heavy periods",https://www.nhs.uk/conditions/heavy-periods/,Heavy periods,"Periods (heavy), see Heavy periods_overview.html","Periods (heavy), see Heavy periods_treatment.html",https://www.nhs.uk/conditions/heavy-periods/treatment/,,
NHS,"Periods (irregular), see Irregular periods",https://www.nhs.uk/conditions/irregular-periods/,Irregular periods,"Periods (irregular), see Irregular periods_overview.html",,,,
NHS,"Periods (stopped or missed), see Stopped or missed periods",https://www.nhs.uk/conditions/stopped-or-missed-periods/,Stopped or missed periods,"Periods (stopped or missed), see Stopped or missed periods_overview.html",,,,
NHS,Peripheral arterial disease (PAD),https://www.nhs.uk/conditions/peripheral-arterial-disease-pad/,Peripheral arterial disease (PAD),Peripheral arterial disease (PAD)_overview.html,Peripheral arterial disease (PAD)_treatment.html,https://www.nhs.uk/conditions/peripheral-arterial-disease-pad/treatment/,,
NHS,Peripheral neuropathy,https://www.nhs.uk/conditions/peripheral-neuropathy/,Peripheral neuropathy,Peripheral neuropathy_overview.html,Peripheral neuropathy_treatment.html,https://www.nhs.uk/conditions/peripheral-neuropathy/treatment/,,
NHS,Peritonitis,https://www.nhs.uk/conditions/peritonitis/,Peritonitis,Peritonitis_overview.html,,,,
NHS,Persistent trophoblastic disease and choriocarcinoma,https://www.nhs.uk/conditions/persistent-trophoblastic-disease-choriocarcinoma/,Persistent trophoblastic disease and choriocarcinoma,Persistent trophoblastic disease and choriocarcinoma_overview.html,,,,
NHS,Personality disorder,https://www.nhs.uk/conditions/personality-disorder/,Personality disorders,Personality disorder_overview.html,,,,
NHS,PET scan,https://www.nhs.uk/conditions/pet-scan/,PET scan,PET scan_overview.html,,,,
NHS,Phaeochromocytoma,https://www.nhs.uk/conditions/phaeochromocytoma/,Phaeochromocytoma,Phaeochromocytoma_overview.html,,,,
NHS,Phenylketonuria,https://www.nhs.uk/conditions/phenylketonuria/,Phenylketonuria,Phenylketonuria_overview.html,,,,
NHS,"Phimosis, see Tight foreskin (phimosis and paraphimosis)",https://www.nhs.uk/conditions/phimosis/,Tight foreskin (phimosis and paraphimosis),"Phimosis, see Tight foreskin (phimosis and paraphimosis)_overview.html",,,,
NHS,Phlebitis (superficial thrombophlebitis),https://www.nhs.uk/conditions/phlebitis/,Phlebitis (superficial thrombophlebitis),Phlebitis (superficial thrombophlebitis)_overview.html,,,,
NHS,Phobias,https://www.nhs.uk/conditions/phobias/,Overview - Phobias,Phobias_overview.html,,,,
NHS,Phosphate test,https://www.nhs.uk/conditions/phosphate-test/,Phosphate test,Phosphate test_overview.html,,,,
NHS,Photodynamic therapy (PDT),https://www.nhs.uk/conditions/photodynamic-therapy/,Photodynamic therapy (PDT),Photodynamic therapy (PDT)_overview.html,,,,
NHS,Physiotherapy,https://www.nhs.uk/conditions/physiotherapy/,Physiotherapy,Physiotherapy_overview.html,,,,
NHS,"Piles, see Piles (haemorrhoids)",https://www.nhs.uk/conditions/piles-haemorrhoids/,Piles (haemorrhoids),"Piles, see Piles (haemorrhoids)_overview.html",,,,
NHS,Piles (haemorrhoids),https://www.nhs.uk/conditions/piles-haemorrhoids/,Piles (haemorrhoids),Piles (haemorrhoids)_overview.html,,,,
NHS,Pilonidal sinus,https://www.nhs.uk/conditions/pilonidal-sinus/,Pilonidal sinus,Pilonidal sinus_overview.html,,,,
