fileName,source,conditionName,type,url,alternativeName,altNames
MAYO_Nasopharyngeal carcinoma_treatment.json,MAYO,Nasopharyngeal carcinoma,treatment.json,https://www.mayoclinic.org/diseases-conditions/nasopharyngeal-carcinoma/symptoms-causes/syc-20375529,"Cancer, nasopharyngeal",
MAYO_Nasopharyngeal carcinoma_overview.json,MAYO,Nasopharyngeal carcinoma,overview.json,https://www.mayoclinic.org/diseases-conditions/nasopharyngeal-carcinoma/symptoms-causes/syc-20375529,"Cancer, nasopharyngeal",
MAYO_Nearsightedness_treatment.json,MAYO,Nearsightedness,treatment.json,https://www.mayoclinic.org/diseases-conditions/nearsightedness/symptoms-causes/syc-20375556,Myopia,
MAYO_Nearsightedness_overview.json,MAYO,Nearsightedness,overview.json,https://www.mayoclinic.org/diseases-conditions/nearsightedness/symptoms-causes/syc-20375556,Myopia,
MAYO_Neck pain_treatment.json,MAYO,Neck pain,treatment.json,https://www.mayoclinic.org/diseases-conditions/neck-pain/symptoms-causes/syc-20375581,,
MAYO_Neck pain_overview.json,MAYO,Neck pain,overview.json,https://www.mayoclinic.org/diseases-conditions/neck-pain/symptoms-causes/syc-20375581,,
NHS_Neck pain_overview.json,NHS,Neck pain,overview.json,https://www.nhs.uk/conditions/neck-pain-and-stiff-neck/,,
NHS_Necrotising fasciitis_overview.json,NHS,Necrotising fasciitis,overview.json,https://www.nhs.uk/conditions/necrotising-fasciitis/,,
MAYO_Needle biopsy_overview.json,MAYO,Needle biopsy,overview.json,https://www.mayoclinic.org/tests-procedures/needle-biopsy/about/pac-20394749,,
NHS_Neonatal herpes (herpes in a baby)_overview.json,NHS,Neonatal herpes (herpes in a baby),overview.json,https://www.nhs.uk/conditions/neonatal-herpes/,,Herpes in babies
MAYO_Nephrogenic systemic fibrosis_overview.json,MAYO,Nephrogenic systemic fibrosis,overview.json,https://www.mayoclinic.org/diseases-conditions/nephrogenic-systemic-fibrosis/symptoms-causes/syc-20352299,,
MAYO_Nephrogenic systemic fibrosis_treatment.json,MAYO,Nephrogenic systemic fibrosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/nephrogenic-systemic-fibrosis/symptoms-causes/syc-20352299,,
MAYO_Nephrotic syndrome_overview.json,MAYO,Nephrotic syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/nephrotic-syndrome/symptoms-causes/syc-20375608,,
MAYO_Nephrotic syndrome_treatment.json,MAYO,Nephrotic syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/nephrotic-syndrome/symptoms-causes/syc-20375608,,
NHS_Nephrotic syndrome in children_overview.json,NHS,Nephrotic syndrome in children,overview.json,https://www.nhs.uk/conditions/nephrotic-syndrome/,,
NHS_Neuroblastoma_overview.json,NHS,Neuroblastoma,overview.json,https://www.nhs.uk/conditions/neuroblastoma/,,
MAYO_Neuroblastoma_overview.json,MAYO,Neuroblastoma,overview.json,https://www.mayoclinic.org/diseases-conditions/neuroblastoma/symptoms-causes/syc-20351017,"Cancer, neuroblastoma",
MAYO_Neuroblastoma_treatment.json,MAYO,Neuroblastoma,treatment.json,https://www.mayoclinic.org/diseases-conditions/neuroblastoma/symptoms-causes/syc-20351017,"Cancer, neuroblastoma",
MAYO_Neurodermatitis_overview.json,MAYO,Neurodermatitis,overview.json,https://www.mayoclinic.org/diseases-conditions/neurodermatitis/symptoms-causes/syc-20375634,"Dermatitis, scratch",
MAYO_Neurodermatitis_treatment.json,MAYO,Neurodermatitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/neurodermatitis/symptoms-causes/syc-20375634,"Dermatitis, scratch",
MAYO_Neuroendocrine tumors_overview.json,MAYO,Neuroendocrine tumors,overview.json,https://www.mayoclinic.org/diseases-conditions/neuroendocrine-tumors/symptoms-causes/syc-20354132,,
MAYO_Neuroendocrine tumors_treatment.json,MAYO,Neuroendocrine tumors,treatment.json,https://www.mayoclinic.org/diseases-conditions/neuroendocrine-tumors/symptoms-causes/syc-20354132,,
NHS_Neuroendocrine tumours_overview.json,NHS,Neuroendocrine tumours,overview.json,https://www.nhs.uk/conditions/neuroendocrine-tumours/,,
NHS_Neuroendocrine tumours and carcinoid syndrome_overview.json,NHS,Neuroendocrine tumours and carcinoid syndrome,overview.json,https://www.nhs.uk/conditions/carcinoid-syndrome/,,
MAYO_Neurofibroma_overview.json,MAYO,Neurofibroma,overview.json,https://www.mayoclinic.org/diseases-conditions/neurofibroma/cdc-20352978,,
MAYO_Neurofibroma_treatment.json,MAYO,Neurofibroma,treatment.json,https://www.mayoclinic.org/diseases-conditions/neurofibroma/cdc-20352978,,
MAYO_Neurofibromatosis_overview.json,MAYO,Neurofibromatosis,overview.json,https://www.mayoclinic.org/diseases-conditions/neurofibromatosis/symptoms-causes/syc-20350490,,
MAYO_Neurofibromatosis_treatment.json,MAYO,Neurofibromatosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/neurofibromatosis/symptoms-causes/syc-20350490,,
NHS_Neurofibromatosis type 1_treatment.json,NHS,Neurofibromatosis type 1,treatment.json,https://www.nhs.uk/conditions/neurofibromatosis-type-1/,,
NHS_Neurofibromatosis type 1_overview.json,NHS,Neurofibromatosis type 1,overview.json,https://www.nhs.uk/conditions/neurofibromatosis-type-1/,,
NHS_Neurofibromatosis type 2_treatment.json,NHS,Neurofibromatosis type 2,treatment.json,https://www.nhs.uk/conditions/neurofibromatosis-type-2/,,
NHS_Neurofibromatosis type 2_overview.json,NHS,Neurofibromatosis type 2,overview.json,https://www.nhs.uk/conditions/neurofibromatosis-type-2/,,
NHS_Neuromyelitis optica_overview.json,NHS,Neuromyelitis optica,overview.json,https://www.nhs.uk/conditions/neuromyelitis-optica/,,
MAYO_Neuromyelitis optica_treatment.json,MAYO,Neuromyelitis optica,treatment.json,https://www.mayoclinic.org/diseases-conditions/neuromyelitis-optica/symptoms-causes/syc-20375652,Devic's disease,
MAYO_Neuromyelitis optica_overview.json,MAYO,Neuromyelitis optica,overview.json,https://www.mayoclinic.org/diseases-conditions/neuromyelitis-optica/symptoms-causes/syc-20375652,Devic's disease,
NHS_Newborn jaundice_treatment.json,NHS,Newborn jaundice,treatment.json,https://www.nhs.uk/conditions/jaundice-newborn/,,Jaundice in newborns
NHS_Newborn jaundice_overview.json,NHS,Newborn jaundice,overview.json,https://www.nhs.uk/conditions/jaundice-newborn/,,Jaundice in newborns
NHS_Newborn respiratory distress syndrome_overview.json,NHS,Newborn respiratory distress syndrome,overview.json,https://www.nhs.uk/conditions/neonatal-respiratory-distress-syndrome/,,
MAYO_Nickel allergy_treatment.json,MAYO,Nickel allergy,treatment.json,https://www.mayoclinic.org/diseases-conditions/nickel-allergy/symptoms-causes/syc-20351529,"Allergy, nickel",
MAYO_Nickel allergy_overview.json,MAYO,Nickel allergy,overview.json,https://www.mayoclinic.org/diseases-conditions/nickel-allergy/symptoms-causes/syc-20351529,"Allergy, nickel",
MAYO_Nicotine dependence_treatment.json,MAYO,Nicotine dependence,treatment.json,https://www.mayoclinic.org/diseases-conditions/nicotine-dependence/symptoms-causes/syc-20351584,"Addiction, nicotine",
MAYO_Nicotine dependence_overview.json,MAYO,Nicotine dependence,overview.json,https://www.mayoclinic.org/diseases-conditions/nicotine-dependence/symptoms-causes/syc-20351584,"Addiction, nicotine",
MAYO_Niemann-Pick_treatment.json,MAYO,Niemann-Pick,treatment.json,https://www.mayoclinic.org/diseases-conditions/niemann-pick/symptoms-causes/syc-20355887,,
MAYO_Niemann-Pick_overview.json,MAYO,Niemann-Pick,overview.json,https://www.mayoclinic.org/diseases-conditions/niemann-pick/symptoms-causes/syc-20355887,,
NHS_Night sweats_overview.json,NHS,Night sweats,overview.json,https://www.nhs.uk/conditions/night-sweats/,,Sweating at night
NHS_Night terrors and nightmares_overview.json,NHS,Night terrors and nightmares,overview.json,https://www.nhs.uk/conditions/night-terrors/,,
MAYO_Nightmare disorder_treatment.json,MAYO,Nightmare disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/nightmare-disorder/symptoms-causes/syc-20353515,,
MAYO_Nightmare disorder_overview.json,MAYO,Nightmare disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/nightmare-disorder/symptoms-causes/syc-20353515,,
NHS_Nipple discharge_overview.json,NHS,Nipple discharge,overview.json,https://www.nhs.uk/conditions/nipple-discharge/,,
NHS_Noise sensitivity (hyperacusis)_overview.json,NHS,Noise sensitivity (hyperacusis),overview.json,https://www.nhs.uk/conditions/hyperacusis/,,
NHS_Non-Hodgkin lymphoma_overview.json,NHS,Non-Hodgkin lymphoma,overview.json,https://www.nhs.uk/conditions/non-hodgkin-lymphoma/,,
NHS_Non-Hodgkin lymphoma_treatment.json,NHS,Non-Hodgkin lymphoma,treatment.json,https://www.nhs.uk/conditions/non-hodgkin-lymphoma/,,
MAYO_Non-Hodgkin's lymphoma_treatment.json,MAYO,Non-Hodgkin's lymphoma,treatment.json,https://www.mayoclinic.org/diseases-conditions/non-hodgkins-lymphoma/symptoms-causes/syc-20375680,"Cancer, non-Hodgkin's lymphoma",
MAYO_Non-Hodgkin's lymphoma_overview.json,MAYO,Non-Hodgkin's lymphoma,overview.json,https://www.mayoclinic.org/diseases-conditions/non-hodgkins-lymphoma/symptoms-causes/syc-20375680,"Cancer, non-Hodgkin's lymphoma",
NHS_Non-alcoholic fatty liver disease (NAFLD)_overview.json,NHS,Non-alcoholic fatty liver disease (NAFLD),overview.json,https://www.nhs.uk/conditions/non-alcoholic-fatty-liver-disease/,,
NHS_Non-allergic rhinitis_treatment.json,NHS,Non-allergic rhinitis,treatment.json,https://www.nhs.uk/conditions/non-allergic-rhinitis/,,
NHS_Non-allergic rhinitis_overview.json,NHS,Non-allergic rhinitis,overview.json,https://www.nhs.uk/conditions/non-allergic-rhinitis/,,
NHS_Non-gonococcal urethritis_treatment.json,NHS,Non-gonococcal urethritis,treatment.json,https://www.nhs.uk/conditions/non-gonococcal-urethritis/,,Urethritis (NGU)
NHS_Non-gonococcal urethritis_overview.json,NHS,Non-gonococcal urethritis,overview.json,https://www.nhs.uk/conditions/non-gonococcal-urethritis/,,Urethritis (NGU)
MAYO_Nonalcoholic fatty liver disease_treatment.json,MAYO,Nonalcoholic fatty liver disease,treatment.json,https://www.mayoclinic.org/diseases-conditions/nonalcoholic-fatty-liver-disease/symptoms-causes/syc-20354567,,
MAYO_Nonalcoholic fatty liver disease_overview.json,MAYO,Nonalcoholic fatty liver disease,overview.json,https://www.mayoclinic.org/diseases-conditions/nonalcoholic-fatty-liver-disease/symptoms-causes/syc-20354567,,
MAYO_Nonallergic rhinitis_overview.json,MAYO,Nonallergic rhinitis,overview.json,https://www.mayoclinic.org/diseases-conditions/nonallergic-rhinitis/symptoms-causes/syc-20351229,,
MAYO_Nonallergic rhinitis_treatment.json,MAYO,Nonallergic rhinitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/nonallergic-rhinitis/symptoms-causes/syc-20351229,,
MAYO_Nonmelanoma skin cancer_overview.json,MAYO,Nonmelanoma skin cancer,overview.json,https://www.mayoclinic.org/diseases-conditions/nonmelanoma-skin-cancer/symptoms-causes/syc-20355397,,
NHS_Noonan syndrome_overview.json,NHS,Noonan syndrome,overview.json,https://www.nhs.uk/conditions/noonan-syndrome/,,
NHS_Noonan syndrome_treatment.json,NHS,Noonan syndrome,treatment.json,https://www.nhs.uk/conditions/noonan-syndrome/,,
MAYO_Noonan syndrome_overview.json,MAYO,Noonan syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/noonan-syndrome/symptoms-causes/syc-20354422,,
MAYO_Noonan syndrome_treatment.json,MAYO,Noonan syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/noonan-syndrome/symptoms-causes/syc-20354422,,
NHS_Norovirus (vomiting bug)_overview.json,NHS,Norovirus (vomiting bug),overview.json,https://www.nhs.uk/conditions/norovirus/,,"Vomiting bug,Winter vomiting bug"
MAYO_Norovirus infection_treatment.json,MAYO,Norovirus infection,treatment.json,https://www.mayoclinic.org/diseases-conditions/norovirus/symptoms-causes/syc-20355296,,
MAYO_Norovirus infection_overview.json,MAYO,Norovirus infection,overview.json,https://www.mayoclinic.org/diseases-conditions/norovirus/symptoms-causes/syc-20355296,,
NHS_Nosebleed_overview.json,NHS,Nosebleed,overview.json,https://www.nhs.uk/conditions/nosebleed/,,
MAYO_Obesity_overview.json,MAYO,Obesity,overview.json,https://www.mayoclinic.org/diseases-conditions/obesity/symptoms-causes/syc-20375742,,
NHS_Obesity_treatment.json,NHS,Obesity,treatment.json,https://www.nhs.uk/conditions/obesity/,,
NHS_Obesity_overview.json,NHS,Obesity,overview.json,https://www.nhs.uk/conditions/obesity/,,
MAYO_Obesity_treatment.json,MAYO,Obesity,treatment.json,https://www.mayoclinic.org/diseases-conditions/obesity/symptoms-causes/syc-20375742,,
NHS_Obsessive compulsive disorder (OCD)_treatment.json,NHS,Obsessive compulsive disorder (OCD),treatment.json,https://www.nhs.uk/conditions/obsessive-compulsive-disorder-ocd/,,
NHS_Obsessive compulsive disorder (OCD)_overview.json,NHS,Obsessive compulsive disorder (OCD),overview.json,https://www.nhs.uk/conditions/obsessive-compulsive-disorder-ocd/,,
MAYO_Obsessive-compulsive disorder (OCD)_overview.json,MAYO,Obsessive-compulsive disorder (OCD),overview.json,https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432,,
MAYO_Obsessive-compulsive disorder (OCD)_treatment.json,MAYO,Obsessive-compulsive disorder (OCD),treatment.json,https://www.mayoclinic.org/diseases-conditions/obsessive-compulsive-disorder/symptoms-causes/syc-20354432,,
MAYO_Occupational asthma_overview.json,MAYO,Occupational asthma,overview.json,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/symptoms-causes/syc-20375772,"Asthma, occupational",
MAYO_Occupational asthma_treatment.json,MAYO,Occupational asthma,treatment.json,https://www.mayoclinic.org/diseases-conditions/occupational-asthma/symptoms-causes/syc-20375772,"Asthma, occupational",
NHS_Occupational therapy_overview.json,NHS,Occupational therapy,overview.json,https://www.nhs.uk/conditions/occupational-therapy/,,
MAYO_Ocular rosacea_overview.json,MAYO,Ocular rosacea,overview.json,https://www.mayoclinic.org/diseases-conditions/ocular-rosacea/symptoms-causes/syc-20375798,,
MAYO_Ocular rosacea_treatment.json,MAYO,Ocular rosacea,treatment.json,https://www.mayoclinic.org/diseases-conditions/ocular-rosacea/symptoms-causes/syc-20375798,,
NHS_Oesophageal atresia and tracheo-oesophageal fistula_overview.json,NHS,Oesophageal atresia and tracheo-oesophageal fistula,overview.json,https://www.nhs.uk/conditions/oesophageal-atresia/,,
NHS_Oesophageal cancer_overview.json,NHS,Oesophageal cancer,overview.json,https://www.nhs.uk/conditions/oesophageal-cancer/,,
NHS_Oesophageal cancer_treatment.json,NHS,Oesophageal cancer,treatment.json,https://www.nhs.uk/conditions/oesophageal-cancer/,,
MAYO_Oligodendroglioma_overview.json,MAYO,Oligodendroglioma,overview.json,https://www.mayoclinic.org/diseases-conditions/oligodendroglioma/cdc-20350152,,
MAYO_Oligodendroglioma_treatment.json,MAYO,Oligodendroglioma,treatment.json,https://www.mayoclinic.org/diseases-conditions/oligodendroglioma/cdc-20350152,,
MAYO_Oppositional defiant disorder (ODD)_overview.json,MAYO,Oppositional defiant disorder (ODD),overview.json,https://www.mayoclinic.org/diseases-conditions/oppositional-defiant-disorder/symptoms-causes/syc-20375831,ODD,
MAYO_Oppositional defiant disorder (ODD)_treatment.json,MAYO,Oppositional defiant disorder (ODD),treatment.json,https://www.mayoclinic.org/diseases-conditions/oppositional-defiant-disorder/symptoms-causes/syc-20375831,ODD,
MAYO_Optic neuritis_overview.json,MAYO,Optic neuritis,overview.json,https://www.mayoclinic.org/diseases-conditions/optic-neuritis/symptoms-causes/syc-20354953,,
MAYO_Optic neuritis_treatment.json,MAYO,Optic neuritis,treatment.json,https://www.mayoclinic.org/diseases-conditions/optic-neuritis/symptoms-causes/syc-20354953,,
MAYO_Oral lichen planus_overview.json,MAYO,Oral lichen planus,overview.json,https://www.mayoclinic.org/diseases-conditions/oral-lichen-planus/symptoms-causes/syc-20350869,"Lichen planus, oral",
MAYO_Oral lichen planus_treatment.json,MAYO,Oral lichen planus,treatment.json,https://www.mayoclinic.org/diseases-conditions/oral-lichen-planus/symptoms-causes/syc-20350869,"Lichen planus, oral",
MAYO_Oral thrush_overview.json,MAYO,Oral thrush,overview.json,https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533,"Candidiasis, oral",
MAYO_Oral thrush_treatment.json,MAYO,Oral thrush,treatment.json,https://www.mayoclinic.org/diseases-conditions/oral-thrush/symptoms-causes/syc-20353533,"Candidiasis, oral",
NHS_Oral thrush (mouth thrush)_overview.json,NHS,Oral thrush (mouth thrush),overview.json,https://www.nhs.uk/conditions/oral-thrush-mouth-thrush/,,Mouth thrush
MAYO_Orchitis_overview.json,MAYO,Orchitis,overview.json,https://www.mayoclinic.org/diseases-conditions/orchitis/symptoms-causes/syc-20375860,,
MAYO_Orchitis_treatment.json,MAYO,Orchitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/orchitis/symptoms-causes/syc-20375860,,
NHS_Orf_overview.json,NHS,Orf,overview.json,https://www.nhs.uk/conditions/orf/,,
NHS_Orthodontics_overview.json,NHS,Orthodontics,overview.json,https://www.nhs.uk/conditions/orthodontics/,,
MAYO_Orthostatic hypotension (postural hypotension)_treatment.json,MAYO,Orthostatic hypotension (postural hypotension),treatment.json,https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/symptoms-causes/syc-20352548,,
MAYO_Orthostatic hypotension (postural hypotension)_overview.json,MAYO,Orthostatic hypotension (postural hypotension),overview.json,https://www.mayoclinic.org/diseases-conditions/orthostatic-hypotension/symptoms-causes/syc-20352548,,
MAYO_Osgood-Schlatter disease_treatment.json,MAYO,Osgood-Schlatter disease,treatment.json,https://www.mayoclinic.org/diseases-conditions/osgood-schlatter-disease/symptoms-causes/syc-20354864,,
MAYO_Osgood-Schlatter disease_overview.json,MAYO,Osgood-Schlatter disease,overview.json,https://www.mayoclinic.org/diseases-conditions/osgood-schlatter-disease/symptoms-causes/syc-20354864,,
