source,conditionName,url,alsoKnownAs,overviewFile,treatmentFile,treatmentURL
MAYO,Hemolytic uremic syndrome (HUS),https://www.mayoclinic.org/diseases-conditions/hemolytic-uremic-syndrome/symptoms-causes/syc-20352399,,Hemolytic uremic syndrome (HUS)_overview.html,Hemolytic uremic syndrome (HUS),Hemolytic uremic syndrome (HUS)_treatment.html,https://www.mayoclinic.org//diseases-conditions/hemolytic-uremic-syndrome/diagnosis-treatment/drc-20352405
MAYO,Hemophilia,https://www.mayoclinic.org/diseases-conditions/hemophilia/symptoms-causes/syc-20373327,,Hemophilia_overview.html,Hemophilia,Hemophilia_treatment.html,https://www.mayoclinic.org//diseases-conditions/hemophilia/diagnosis-treatment/drc-20373333
MAYO,Hemorrhoids,https://www.mayoclinic.org/diseases-conditions/hemorrhoids/symptoms-causes/syc-20360268,,Hemorrhoids_overview.html,Hemorrhoids,Hemorrhoids_treatment.html,https://www.mayoclinic.org//diseases-conditions/hemorrhoids/diagnosis-treatment/drc-20360280
MAYO,Henoch-Schonlein purpura,https://www.mayoclinic.org/diseases-conditions/henoch-schonlein-purpura/symptoms-causes/syc-20354040,,Henoch-Schonlein purpura_overview.html,Henoch-Schonlein purpura,Henoch-Schonlein purpura_treatment.html,https://www.mayoclinic.org//diseases-conditions/henoch-schonlein-purpura/diagnosis-treatment/drc-20354045
MAYO,Hepatitis A,https://www.mayoclinic.org/diseases-conditions/hepatitis-a/symptoms-causes/syc-20367007,"Hep A, also known as",Hepatitis A_overview.html,Hepatitis A,Hepatitis A_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-a/diagnosis-treatment/drc-20367055
MAYO,Hepatitis B,https://www.mayoclinic.org/diseases-conditions/hepatitis-b/symptoms-causes/syc-20366802,"Hep B, also known as",Hepatitis B_overview.html,Hepatitis B,Hepatitis B_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-b/diagnosis-treatment/drc-20366821
MAYO,Hepatitis C,https://www.mayoclinic.org/diseases-conditions/hepatitis-c/symptoms-causes/syc-20354278,"Hep C, also known as",Hepatitis C_overview.html,Hepatitis C,Hepatitis C_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-c/diagnosis-treatment/drc-20354284
MAYO,Hepatitis A,https://www.mayoclinic.org/diseases-conditions/hepatitis-a/symptoms-causes/syc-20367007,,Hepatitis A_overview.html,Hepatitis A,Hepatitis A_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-a/diagnosis-treatment/drc-20367055
MAYO,Hepatitis A,https://www.mayoclinic.org/diseases-conditions/hepatitis-a/symptoms-causes/syc-20367007,"Hepatitis A virus infection, also known as",Hepatitis A_overview.html,Hepatitis A,Hepatitis A_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-a/diagnosis-treatment/drc-20367055
MAYO,Hepatitis B,https://www.mayoclinic.org/diseases-conditions/hepatitis-b/symptoms-causes/syc-20366802,,Hepatitis B_overview.html,Hepatitis B,Hepatitis B_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-b/diagnosis-treatment/drc-20366821
MAYO,Hepatitis B,https://www.mayoclinic.org/diseases-conditions/hepatitis-b/symptoms-causes/syc-20366802,"Hepatitis B virus infection, also known as",Hepatitis B_overview.html,Hepatitis B,Hepatitis B_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-b/diagnosis-treatment/drc-20366821
MAYO,Hepatitis C,https://www.mayoclinic.org/diseases-conditions/hepatitis-c/symptoms-causes/syc-20354278,,Hepatitis C_overview.html,Hepatitis C,Hepatitis C_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-c/diagnosis-treatment/drc-20354284
MAYO,Hepatitis C,https://www.mayoclinic.org/diseases-conditions/hepatitis-c/symptoms-causes/syc-20354278,"Hepatitis C virus infection, also known as",Hepatitis C_overview.html,Hepatitis C,Hepatitis C_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatitis-c/diagnosis-treatment/drc-20354284
MAYO,Autoimmune hepatitis,https://www.mayoclinic.org/diseases-conditions/autoimmune-hepatitis/symptoms-causes/syc-20352153,"Hepatitis, autoimmune, also known as",Autoimmune hepatitis_overview.html,Autoimmune hepatitis,Autoimmune hepatitis_treatment.html,https://www.mayoclinic.org//diseases-conditions/autoimmune-hepatitis/diagnosis-treatment/drc-20352158
MAYO,Toxic hepatitis,https://www.mayoclinic.org/diseases-conditions/toxic-hepatitis/symptoms-causes/syc-20352202,"Hepatitis, toxic, also known as",Toxic hepatitis_overview.html,Toxic hepatitis,Toxic hepatitis_treatment.html,https://www.mayoclinic.org//diseases-conditions/toxic-hepatitis/diagnosis-treatment/drc-20352208
MAYO,Hepatocellular carcinoma,https://www.mayoclinic.org/diseases-conditions/hepatocellular-carcinoma/cdc-20354552,,Hepatocellular carcinoma_overview.html,Hepatocellular carcinoma,Hepatocellular carcinoma_treatment.html,https://www.mayoclinic.org//diseases-conditions/liver-cancer/diagnosis-treatment/drc-20353664
MAYO,Enlarged liver,https://www.mayoclinic.org/diseases-conditions/enlarged-liver/symptoms-causes/syc-20372167,"Hepatomegaly, also known as",Enlarged liver_overview.html,Enlarged liver,Enlarged liver_treatment.html,https://www.mayoclinic.org//diseases-conditions/enlarged-liver/diagnosis-treatment/drc-20372171
MAYO,Hepatopulmonary syndrome,https://www.mayoclinic.org/diseases-conditions/hepatopulmonary-syndrome/symptoms-causes/syc-20373350,,Hepatopulmonary syndrome_overview.html,Hepatopulmonary syndrome,Hepatopulmonary syndrome_treatment.html,https://www.mayoclinic.org//diseases-conditions/hepatopulmonary-syndrome/diagnosis-treatment/drc-20477679
MAYO,Hemochromatosis,https://www.mayoclinic.org/diseases-conditions/hemochromatosis/symptoms-causes/syc-20351443,"Hereditary hemochromatosis, also known as",Hemochromatosis_overview.html,Hemochromatosis,Hemochromatosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/hemochromatosis/diagnosis-treatment/drc-20351448
MAYO,Hereditary hemorrhagic telangiectasia,https://www.mayoclinic.org/diseases-conditions/hht/symptoms-causes/syc-20351135,,Hereditary hemorrhagic telangiectasia_overview.html,Hereditary hemorrhagic telangiectasia,Hereditary hemorrhagic telangiectasia_treatment.html,https://www.mayoclinic.org//diseases-conditions/hht/diagnosis-treatment/drc-20351136
MAYO,Charcot-Marie-Tooth disease,https://www.mayoclinic.org/diseases-conditions/charcot-marie-tooth-disease/symptoms-causes/syc-20350517,"Hereditary motor and sensory neuropathy, also known as",Charcot-Marie-Tooth disease_overview.html,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease_treatment.html,https://www.mayoclinic.org//diseases-conditions/charcot-marie-tooth-disease/diagnosis-treatment/drc-20350522
MAYO,Lynch syndrome,https://www.mayoclinic.org/diseases-conditions/lynch-syndrome/symptoms-causes/syc-20374714,"Hereditary nonpolyposis colorectal cancer syndrome, also known as",Lynch syndrome_overview.html,Lynch syndrome,Lynch syndrome_treatment.html,https://www.mayoclinic.org//diseases-conditions/lynch-syndrome/diagnosis-treatment/drc-20374719
MAYO,Stickler syndrome,https://www.mayoclinic.org/diseases-conditions/stickler-syndrome/symptoms-causes/syc-20354067,"Hereditary progressive arthro-ophthalmopathy, also known as",Stickler syndrome_overview.html,Stickler syndrome,Stickler syndrome_treatment.html,https://www.mayoclinic.org//diseases-conditions/stickler-syndrome/diagnosis-treatment/drc-20354072
MAYO,Hiatal hernia,https://www.mayoclinic.org/diseases-conditions/hiatal-hernia/symptoms-causes/syc-20373379,"Hernia, hiatal, also known as",Hiatal hernia_overview.html,Hiatal hernia,Hiatal hernia_treatment.html,https://www.mayoclinic.org//diseases-conditions/hiatal-hernia/diagnosis-treatment/drc-20373385
MAYO,Inguinal hernia,https://www.mayoclinic.org/diseases-conditions/inguinal-hernia/symptoms-causes/syc-20351547,"Hernia, inguinal, also known as",Inguinal hernia_overview.html,Inguinal hernia,Inguinal hernia_treatment.html,https://www.mayoclinic.org//diseases-conditions/inguinal-hernia/diagnosis-treatment/drc-20351553
MAYO,Umbilical hernia,https://www.mayoclinic.org/diseases-conditions/umbilical-hernia/symptoms-causes/syc-20378685,"Hernia, umbilical, also known as",Umbilical hernia_overview.html,Umbilical hernia,Umbilical hernia_treatment.html,https://www.mayoclinic.org//diseases-conditions/umbilical-hernia/diagnosis-treatment/drc-20378689
MAYO,Herniated disk,https://www.mayoclinic.org/diseases-conditions/herniated-disk/symptoms-causes/syc-20354095,,Herniated disk_overview.html,Herniated disk,Herniated disk_treatment.html,https://www.mayoclinic.org//diseases-conditions/herniated-disk/diagnosis-treatment/drc-20354101
MAYO,Shingles,https://www.mayoclinic.org/diseases-conditions/shingles/symptoms-causes/syc-20353054,"Herpes zoster, also known as",Shingles_overview.html,Shingles,Shingles_treatment.html,https://www.mayoclinic.org//diseases-conditions/shingles/diagnosis-treatment/drc-20353060
MAYO,Ramsay Hunt syndrome,https://www.mayoclinic.org/diseases-conditions/ramsay-hunt-syndrome/symptoms-causes/syc-20351783,"Herpes zoster oticus, also known as",Ramsay Hunt syndrome_overview.html,Ramsay Hunt syndrome,Ramsay Hunt syndrome_treatment.html,https://www.mayoclinic.org//diseases-conditions/ramsay-hunt-syndrome/diagnosis-treatment/drc-20351789
MAYO,Genital herpes,https://www.mayoclinic.org/diseases-conditions/genital-herpes/symptoms-causes/syc-20356161,"Herpes, genital, also known as",Genital herpes_overview.html,Genital herpes,Genital herpes_treatment.html,https://www.mayoclinic.org//diseases-conditions/genital-herpes/diagnosis-treatment/drc-20356167
MAYO,Hiatal hernia,https://www.mayoclinic.org/diseases-conditions/hiatal-hernia/symptoms-causes/syc-20373379,,Hiatal hernia_overview.html,Hiatal hernia,Hiatal hernia_treatment.html,https://www.mayoclinic.org//diseases-conditions/hiatal-hernia/diagnosis-treatment/drc-20373385
MAYO,Hiccups,https://www.mayoclinic.org/diseases-conditions/hiccups/symptoms-causes/syc-20352613,,Hiccups_overview.html,Hiccups,Hiccups_treatment.html,https://www.mayoclinic.org//diseases-conditions/hiccups/diagnosis-treatment/drc-20352618
MAYO,Hidradenitis suppurativa,https://www.mayoclinic.org/diseases-conditions/hidradenitis-suppurativa/symptoms-causes/syc-20352306,,Hidradenitis suppurativa_overview.html,Hidradenitis suppurativa,Hidradenitis suppurativa_treatment.html,https://www.mayoclinic.org//diseases-conditions/hidradenitis-suppurativa/diagnosis-treatment/drc-20352311
MAYO,High blood pressure (hypertension),https://www.mayoclinic.org/diseases-conditions/high-blood-pressure/symptoms-causes/syc-20373410,,High blood pressure (hypertension)_overview.html,High blood pressure (hypertension),High blood pressure (hypertension)_treatment.html,https://www.mayoclinic.org//diseases-conditions/high-blood-pressure/diagnosis-treatment/drc-20373417
MAYO,High blood pressure in children,https://www.mayoclinic.org/diseases-conditions/high-blood-pressure-in-children/symptoms-causes/syc-20373440,,High blood pressure in children_overview.html,High blood pressure in children,High blood pressure in children_treatment.html,https://www.mayoclinic.org//diseases-conditions/high-blood-pressure-in-children/diagnosis-treatment/drc-20373446
MAYO,Secondary hypertension,https://www.mayoclinic.org/diseases-conditions/secondary-hypertension/symptoms-causes/syc-20350679,"High blood pressure, secondary, also known as",Secondary hypertension_overview.html,Secondary hypertension,Secondary hypertension_treatment.html,https://www.mayoclinic.org//diseases-conditions/secondary-hypertension/diagnosis-treatment/drc-20350684
MAYO,High cholesterol,https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/symptoms-causes/syc-20350800,,High cholesterol_overview.html,High cholesterol,High cholesterol_treatment.html,https://www.mayoclinic.org//diseases-conditions/high-blood-cholesterol/diagnosis-treatment/drc-20350806
MAYO,Priapism,https://www.mayoclinic.org/diseases-conditions/priapism/symptoms-causes/syc-20352005,"High-flow priapism, also known as",Priapism_overview.html,Priapism,Priapism_treatment.html,https://www.mayoclinic.org//diseases-conditions/priapism/diagnosis-treatment/drc-20352010
MAYO,Hilar cholangiocarcinoma,https://www.mayoclinic.org/diseases-conditions/hilar-cholangiocarcinoma/cdc-20354548,,Hilar cholangiocarcinoma_overview.html,Hilar cholangiocarcinoma,Hilar cholangiocarcinoma_treatment.html,https://www.mayoclinic.org//diseases-conditions/cholangiocarcinoma/diagnosis-treatment/drc-20352413
MAYO,Hip dysplasia,https://www.mayoclinic.org/diseases-conditions/hip-dysplasia/symptoms-causes/syc-20350209,,Hip dysplasia_overview.html,Hip dysplasia,Hip dysplasia_treatment.html,https://www.mayoclinic.org//diseases-conditions/hip-dysplasia/diagnosis-treatment/drc-20350214
MAYO,Hip fracture,https://www.mayoclinic.org/diseases-conditions/hip-fracture/symptoms-causes/syc-20373468,,Hip fracture_overview.html,Hip fracture,Hip fracture_treatment.html,https://www.mayoclinic.org//diseases-conditions/hip-fracture/diagnosis-treatment/drc-20373472
MAYO,Hip impingement,https://www.mayoclinic.org/diseases-conditions/hip-impingement/symptoms-causes/syc-20353204,,Hip impingement_overview.html
MAYO,Hip labral tear,https://www.mayoclinic.org/diseases-conditions/hip-labral-tear/symptoms-causes/syc-20354873,,Hip labral tear_overview.html,Hip labral tear,Hip labral tear_treatment.html,https://www.mayoclinic.org//diseases-conditions/hip-labral-tear/diagnosis-treatment/drc-20354878
MAYO,Hirschsprung's disease,https://www.mayoclinic.org/diseases-conditions/hirschsprungs-disease/symptoms-causes/syc-20351556,,Hirschsprung's disease_overview.html,Hirschsprung's disease,Hirschsprung's disease_treatment.html,https://www.mayoclinic.org//diseases-conditions/hirschsprungs-disease/diagnosis-treatment/drc-20351561
MAYO,Hirsutism,https://www.mayoclinic.org/diseases-conditions/hirsutism/symptoms-causes/syc-20354935,,Hirsutism_overview.html,Hirsutism,Hirsutism_treatment.html,https://www.mayoclinic.org//diseases-conditions/hirsutism/diagnosis-treatment/drc-20354941
MAYO,Histoplasmosis,https://www.mayoclinic.org/diseases-conditions/histoplasmosis/symptoms-causes/syc-20373495,,Histoplasmosis_overview.html,Histoplasmosis,Histoplasmosis_treatment.html,https://www.mayoclinic.org//diseases-conditions/histoplasmosis/diagnosis-treatment/drc-20373499
MAYO,HIVAIDS,https://www.mayoclinic.org/diseases-conditions/hiv-aids/symptoms-causes/syc-20373524,,HIVAIDS_overview.html,HIVAIDS,HIVAIDS_treatment.html,https://www.mayoclinic.org//diseases-conditions/hiv-aids/diagnosis-treatment/drc-20373531
MAYO,Hives and angioedema,https://www.mayoclinic.org/diseases-conditions/hives-and-angioedema/symptoms-causes/syc-20354908,,Hives and angioedema_overview.html,Hives and angioedema,Hives and angioedema_treatment.html,https://www.mayoclinic.org//diseases-conditions/hives-and-angioedema/diagnosis-treatment/drc-20354914
MAYO,Chronic hives,https://www.mayoclinic.org/diseases-conditions/chronic-hives/symptoms-causes/syc-20352719,"Hives, chronic, also known as",Chronic hives_overview.html,Chronic hives,Chronic hives_treatment.html,https://www.mayoclinic.org//diseases-conditions/chronic-hives/diagnosis-treatment/drc-20352723
MAYO,Hoarding disorder,https://www.mayoclinic.org/diseases-conditions/hoarding-disorder/symptoms-causes/syc-20356056,,Hoarding disorder_overview.html,Hoarding disorder,Hoarding disorder_treatment.html,https://www.mayoclinic.org//diseases-conditions/hoarding-disorder/diagnosis-treatment/drc-20356062
MAYO,Laryngitis,https://www.mayoclinic.org/diseases-conditions/laryngitis/symptoms-causes/syc-20374262,"Hoarse voice, also known as",Laryngitis_overview.html,Laryngitis,Laryngitis_treatment.html,https://www.mayoclinic.org//diseases-conditions/laryngitis/diagnosis-treatment/drc-20374267
MAYO,Hodgkin's lymphoma (Hodgkin's disease),https://www.mayoclinic.org/diseases-conditions/hodgkins-lymphoma/symptoms-causes/syc-20352646,"Hodgkin's disease, also known as",Hodgkin's lymphoma (Hodgkin's disease)_overview.html,Hodgkin's lymphoma (Hodgkin's disease),Hodgkin's lymphoma (Hodgkin's disease)_treatment.html,https://www.mayoclinic.org//diseases-conditions/hodgkins-lymphoma/diagnosis-treatment/drc-20352650
