conceptId,descendantCount,snomedConcept,snomedIdentifier,term
11380006,20.0,Mucopolysaccharidosis type II (disorder),70737009,Mucopolysaccharidosis (disorder)
363080007,300.0,Mucopolysaccharidosis type II (disorder),70737009,Digestive system hereditary disorder (disorder)
235903001,29.0,Mucopolysaccharidosis type II (disorder),70737009,Metabolic and genetic disorder affecting the liver (disorder)
11164009,970.0,Mullerian aplasia (disorder),253828000,Autosomal dominant hereditary disorder (disorder)
276654001,7339.0,Mullerian aplasia (disorder),253828000,Congenital malformation (disorder)
363070008,1812.0,Mullerian aplasia (disorder),253828000,Developmental hereditary disorder (disorder)
609521009,890.0,Mullerian aplasia (disorder),253828000,Disorder of embryonic structure (disorder)
415110002,21.0,Multiple myeloma (disorder),109989006,Plasma cell myeloma/plasmacytoma (disorder)
414029004,1721.0,Multiple sclerosis (disorder),24700007,Disorder of immune function (disorder)
6118003,49.0,Multiple sclerosis (disorder),24700007,Demyelinating disease of central nervous system (disorder)
39367000,533.0,Multiple sclerosis (disorder),24700007,Inflammatory disease of the central nervous system (disorder)
80690008,503.0,Multiple system atrophy (disorder),230297002,Degenerative disease of the central nervous system (disorder)
15241006,169.0,Multiple system atrophy (disorder),230297002,Disorder of autonomic nervous system (disorder)
721787000,24.0,Mumps (disorder),36989005,Infection caused by Rubulavirus (disorder)
429340002,167.0,Muscle strain (disorder),48532005,Traumatic injury of skeletal muscle (disorder)
106030000,1538.0,Muscle twitch (finding),60238002,Muscle finding (finding)
5294002,8118.0,Muscular dystrophy (disorder),73297009,Developmental disorder (disorder)
75047002,1087.0,Muscular dystrophy (disorder),73297009,Disorder of skeletal muscle (disorder)
363059001,727.0,Muscular dystrophy (disorder),73297009,Degenerative disorder of musculoskeletal system (disorder)
363058009,192.0,Muscular dystrophy (disorder),73297009,Degenerative disorder of muscle (disorder)
128237006,512.0,Muscular dystrophy (disorder),73297009,Chronic disease of musculoskeletal system (disorder)
362985009,37.0,Myasthenia gravis (disorder),91637004,Antibody-mediated activation and inactivation (disorder)
256321009,37.0,Myasthenia gravis (disorder),91637004,Disorder of neuromuscular transmission (disorder)
257277002,55.0,Myasthenia gravis (disorder),91637004,Combined disorder of muscle AND peripheral nerve (disorder)
85828009,461.0,Myasthenia gravis (disorder),91637004,Autoimmune disease (disorder)
782309008,37.0,Myasthenia gravis (disorder),91637004,Immune-mediated neuropathy (disorder)
269475001,660.0,Myelodysplastic syndrome (disorder),109995007,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder)"
414823004,593.0,Myelodysplastic syndrome (disorder),109995007,Neoplasm affecting hematopoietic structure (disorder)
414824005,179.0,Myelodysplastic syndrome (disorder),109995007,Neoplasm of bone marrow (disorder)
425333006,103.0,Myelodysplastic syndrome (disorder),109995007,Myeloproliferative disorder (disorder)
414644002,232.0,Myelodysplastic syndrome (morphologic abnormality),128623006,Malignant hematopoietic neoplasm (morphologic abnormality)
414792005,86.0,Myelodysplastic syndrome (morphologic abnormality),128623006,Myeloid neoplasm (morphologic abnormality)
127035006,443.0,Myelofibrosis (disorder),52967002,Bone marrow disorder (disorder)
57809008,473.0,Myocardial infarction (disorder),22298006,Myocardial disease (disorder)
414545008,157.0,Myocardial infarction (disorder),22298006,Ischemic heart disease (disorder)
251061000,105.0,Myocardial infarction (disorder),22298006,Myocardial necrosis (finding)
609410002,900.0,Myocardial infarction (disorder),22298006,Necrosis of anatomical site (disorder)
414545008,157.0,Myocardial ischemia (disorder),414795007,Ischemic heart disease (disorder)
301122000,134.0,Myocardial ischemia (disorder),414795007,Myocardial lesion (finding)
57809008,473.0,Myocardial ischemia (disorder),414795007,Myocardial disease (disorder)
399617002,192.0,Myocarditis (disorder),50920009,Carditis (disorder)
57809008,473.0,Myocarditis (disorder),50920009,Myocardial disease (disorder)
39021009,85.0,Myopia (disorder),57190000,Disorder of refraction (disorder)
75047002,1087.0,Myositis (disorder),26889001,Disorder of skeletal muscle (disorder)
363179006,1392.0,Myositis (disorder),26889001,Inflammatory disorder of musculoskeletal system (disorder)
363169009,6848.0,Myositis (disorder),26889001,Inflammation of specific body organs (disorder)
34360000,2.0,Myxofibrosarcoma (morphologic abnormality),703609007,"Fibrous histiocytoma, malignant (morphologic abnormality)"
372151005,113.0,Myxofibrosarcoma (morphologic abnormality),703609007,Sarcoma - category (morphologic abnormality)
50438001,21.0,Ménière's disease (disorder),13445001,Peripheral vertigo (disorder)
247480006,439.0,Nail problem (finding),297989000,Nail finding (finding)
35964007,94.0,Nail-patella syndrome (disorder),22199006,Congenital anomaly of nail (disorder)
109420003,100.0,Nail-patella syndrome (disorder),22199006,Dysostosis (disorder)
363070008,1812.0,Nail-patella syndrome (disorder),22199006,Developmental hereditary disorder (disorder)
363185004,620.0,Nail-patella syndrome (disorder),22199006,Hereditary disorder of the integument (disorder)
363212003,843.0,Nail-patella syndrome (disorder),22199006,Hereditary disorder of musculoskeletal system (disorder)
389276005,3.0,Nail-patella syndrome (disorder),22199006,Congenital dysplasia of patella (disorder)
402775007,50.0,Nail-patella syndrome (disorder),22199006,Genetic disorder of nail (disorder)
11164009,970.0,Nail-patella syndrome (disorder),22199006,Autosomal dominant hereditary disorder (disorder)
58690002,43.0,Narcolepsy (disorder),60380001,Parasomnia (disorder)
36124002,7.0,Narcolepsy (disorder),60380001,Primary hypersomnia (disorder)
386618008,3868.0,Nausea (finding),422587007,Gastrointestinal tract finding (finding)
298378000,2186.0,Neck pain (finding),81680005,Finding of neck region (finding)
279001004,927.0,Neck pain (finding),81680005,Pain finding at anatomical site (finding)
301811001,1712.0,Necrotizing fasciitis (disorder),52486002,Bacterial infection by site (disorder)
282026002,3848.0,Necrotizing fasciitis (disorder),52486002,Soft tissue injury (disorder)
95880003,1527.0,Necrotizing fasciitis (disorder),52486002,Soft tissue infection (disorder)
385424001,954.0,Necrotizing fasciitis (disorder),52486002,Injury of connective tissue (disorder)
36948007,18.0,Necrotizing fasciitis (disorder),52486002,Fasciitis (disorder)
609410002,900.0,Necrotizing fasciitis (disorder),52486002,Necrosis of anatomical site (disorder)
86273004,1517.0,Needle biopsy (procedure),129249002,Biopsy (procedure)
363691001,9932.0,Needle biopsy (procedure),129249002,Procedure categorized by device involved (procedure)
402795001,42.0,Neonatal acne (disorder),49706007,Neonatal dermatosis (disorder)
201219009,1.0,Neonatal acne (disorder),49706007,Infantile acne (disorder)
18165001,36.0,Neonatal jaundice (disorder),387712008,Jaundice (finding)
43645004,35.0,Neonatal jaundice (disorder),387712008,Degenerative disorder of sclera (disorder)
301905003,1531.0,Neonatal jaundice (disorder),387712008,Lesion of eye structure (finding)
363223004,71.0,Neonatal jaundice (disorder),387712008,Neonatal ophthalmologic disorder (disorder)
414032001,411.0,Neonatal jaundice (disorder),387712008,Disorder of pigmentation (disorder)
714974000,4962.0,Neonatal jaundice (disorder),387712008,Lesion of skin and/or skin-associated mucous membrane (finding)
126853008,106.0,Neoplasm of gallbladder (disorder),126854002,Neoplasm of biliary tract (disorder)
126643005,1254.0,Neoplasm of gallbladder (disorder),126854002,Neoplasm of intra-abdominal organs (disorder)
138561000119104,25.0,Neoplasm of gallbladder (disorder),126854002,Gallbladder mass (disorder)
126641007,174.0,Neoplasm of spinal cord (disorder),126962006,Neoplasm of back (disorder)
126951006,340.0,Neoplasm of spinal cord (disorder),126962006,Neoplasm of central nervous system (disorder)
48522003,890.0,Neoplasm of spinal cord (disorder),126962006,Spinal cord disorder (disorder)
299736000,73.0,Neoplasm of spinal cord (disorder),126962006,Intraspinal space-occupying lesion (finding)
74853008,15.0,Nephrogenic systemic fibrosis (disorder),424114000,Fibrosis of the skin (disorder)
167451006,53.0,Nephrotic syndrome (disorder),52254009,Urine protein abnormal (finding)
197679002,241.0,Nephrotic syndrome (disorder),52254009,Glomerular disease (disorder)
127355002,52.0,Nephrotic syndrome (disorder),52254009,Decreased albumin (finding)
442756004,722.0,Nephrotic syndrome (disorder),52254009,Measurement finding above reference range (finding)
55342001,8239.0,Neuroendocrine tumor (disorder),255046005,Neoplastic disease (disorder)
127575007,21.0,Neuroendocrine tumor (morphologic abnormality),55937004,"Malignant neuroendocrine neoplasm, epithelial (morphologic abnormality)"
115242003,33.0,Neurofibromatosis (morphologic abnormality),81669005,Nerve sheath tumor (morphologic abnormality)
86251006,228.0,Neurofibromatosis (morphologic abnormality),81669005,"Neoplasm, uncertain whether benign or malignant (morphologic abnormality)"
402874001,113.0,Neurofibromatosis syndrome (disorder),19133005,Neoplasm of nerve sheath origin (disorder)
254758008,27.0,Neurofibromatosis syndrome (disorder),19133005,Skin tumor of neural origin (disorder)
95087004,99.0,Neurofibromatosis syndrome (disorder),19133005,Neoplasm of uncertain behavior of skin (disorder)
94963005,73.0,Neurofibromatosis syndrome (disorder),19133005,Neoplasm of uncertain behavior of nervous system (disorder)
78572006,40.0,Neurofibromatosis syndrome (disorder),19133005,Neurocutaneous syndrome (disorder)
363070008,1812.0,Neurofibromatosis type 1 (disorder),92824003,Developmental hereditary disorder (disorder)
363185004,620.0,Neurofibromatosis type 1 (disorder),92824003,Hereditary disorder of the integument (disorder)
363235000,956.0,Neurofibromatosis type 1 (disorder),92824003,Hereditary disorder of nervous system (disorder)
11164009,970.0,Neurofibromatosis type 1 (disorder),92824003,Autosomal dominant hereditary disorder (disorder)
19133005,15.0,Neurofibromatosis type 1 (disorder),92824003,Neurofibromatosis syndrome (disorder)
19133005,15.0,Neurofibromatosis type 2 (disorder),92503002,Neurofibromatosis syndrome (disorder)
11164009,970.0,Neurofibromatosis type 2 (disorder),92503002,Autosomal dominant hereditary disorder (disorder)
363070008,1812.0,Neurofibromatosis type 2 (disorder),92503002,Developmental hereditary disorder (disorder)
363185004,620.0,Neurofibromatosis type 2 (disorder),92503002,Hereditary disorder of the integument (disorder)
363235000,956.0,Neurofibromatosis type 2 (disorder),92503002,Hereditary disorder of nervous system (disorder)
782309008,37.0,Neuromyelitis optica (disorder),25044007,Immune-mediated neuropathy (disorder)
308634000,6.0,Neuromyelitis optica (disorder),25044007,Spinal demyelination (disorder)
66760008,26.0,Neuromyelitis optica (disorder),25044007,Optic neuritis (disorder)
41370002,98.0,Neuromyelitis optica (disorder),25044007,Myelitis (disorder)
422088007,75.0,Neuropathy co-occurrent and due to diabetes mellitus (disorder),230572002,Disorder of nervous system due to diabetes mellitus (disorder)
230571009,68.0,Neuropathy co-occurrent and due to diabetes mellitus (disorder),230572002,Neuropathy associated with endocrine disorder (disorder)
450841000,26.0,Nocturnal enuresis (finding),8009008,Intermittent urinary incontinence (finding)
249585009,469.0,Nocturnal enuresis (finding),8009008,Bladder finding (finding)
276853009,25.0,Non suicidal self inflicted injury (disorder),735642007,Self inflicted injury (disorder)
118600007,442.0,Non-Hodgkin's lymphoma (disorder),118601006,Malignant lymphoma (disorder)
372087000,2231.0,Non-Hodgkin's lymphoma (disorder),118601006,Primary malignant neoplasm (disorder)
70076002,74.0,Non-allergic rhinitis (disorder),311000119101,Rhinitis (disorder)
236681009,19.0,Nongonococcal urethritis (disorder),84619001,Infective urethritis (disorder)
111245009,27.0,Nontraumatic exertional compartment syndrome (disorder),427458001,Compartment syndrome (disorder)
1119219007,152.0,Nontraumatic exertional compartment syndrome (disorder),427458001,Nontraumatic injury (disorder)
162031009,5.0,Nonulcer dyspepsia (disorder),3696007,Indigestion (finding)
386211005,26.0,Nonulcer dyspepsia (disorder),3696007,Disorder of function of stomach (disorder)
699346009,131.0,Noonan's syndrome (disorder),205824006,Hereditary cancer-predisposing syndrome (disorder)
363070008,1812.0,Noonan's syndrome (disorder),205824006,Developmental hereditary disorder (disorder)
11164009,970.0,Noonan's syndrome (disorder),205824006,Autosomal dominant hereditary disorder (disorder)
77701002,11.0,Noonan's syndrome (disorder),205824006,"Multiple malformation syndrome, moderate short stature, facial (disorder)"
77386006,53.0,Normal pregnancy (finding),72892002,Pregnant (finding)
43116000,214.0,Nummular eczema (disorder),81418003,Eczema (disorder)
271737000,513.0,Nutritional anemia (disorder),66612000,Anemia (disorder)
64572001,78213.0,Nutritional disorder (disorder),2492009,Disease (disorder)
64572001,78213.0,Obesity (disorder),414916001,Disease (disorder)
414915002,72.0,Obesity (disorder),414916001,Obese (finding)
197480006,126.0,Obsessive-compulsive disorder (disorder),191736004,Anxiety disorder (disorder)
86157004,28.0,Occupational asthma (disorder),57607007,Occupational lung disease (disorder)
424199006,22.0,Occupational asthma (disorder),57607007,Substance induced asthma (disorder)
400082007,716.0,Ocular rosacea (disorder),200933006,Disorder of skin of head (disorder)
280131007,2554.0,Ocular rosacea (disorder),200933006,Disorder of soft tissue of head (disorder)
398909004,10.0,Ocular rosacea (disorder),200933006,Rosacea (disorder)
